losses/approx_kl,losses/value_loss,_runtime,losses/old_approx_kl,losses/entropy,_timestamp,charts/SPS,losses/clipfrac,global_step,losses/explained_variance,losses/policy_loss,charts/episodic_return,charts/episodic_length,_step,charts/learning_rate
0.0005435971543192863,0.00013997024507261813,497.02230763435364,-0.0010820543393492699,0.6153126955032349,1763260555.4601626,683.0,0.0,321536,-0.1316683292388916,0.004648249596357346,,,3407,0.00010714285599533468
0.00018047261983156204,296.51617431640625,498.0603928565979,-0.005915236659348011,0.4962727725505829,1763260556.4982479,684.0,0.0,322688,0.00034505128860473633,-0.001506417989730835,,,3419,0.0001064516109181568
7.274094969034195e-05,0.00023294681159313768,498.75071144104004,-0.0005716448649764061,0.5709981918334961,1763260557.1885664,684.0,0.0,323456,0.018836915493011475,-0.00017271935939788818,,,3426,0.00010599078086670488
,,498.8856964111328,,,1763260557.3235514,,,323639,,,500.0,500.0,3428,
8.116476237773895e-06,0.0031877956353127956,499.5316276550293,0.0010321801528334618,0.566338300704956,1763260557.9694827,685.0,0.0,324352,0.4083547592163086,0.0005855225026607513,,,3435,0.00010545314580667764
0.0005722334608435631,0.002898481907323003,500.9199273586273,0.006454496644437313,0.5197882056236267,1763260559.3577824,686.0,0.0,325888,-0.8341346979141235,-0.00586342066526413,,,3450,0.00010453149297973141
0.0006888173520565033,0.00024299268261529505,501.03098320961,0.008184690028429031,0.49580806493759155,1763260559.4688382,686.0,0.0,326016,-0.07935762405395508,0.005329236388206482,,,3451,0.00010445468797115609
,,501.98094296455383,,,1763260560.418798,,,327139,,,500.0,500.0,3462,
0.0008994881063699722,0.00019102668738923967,503.35987424850464,0.005658376961946487,0.5433235168457031,1763260561.7977293,688.0,0.0,328576,0.46863818168640137,-0.005750823765993118,,,3476,0.00010291858779964969
6.674230098724365e-05,0.0034475564025342464,503.5844078063965,0.001261962577700615,0.4988483190536499,1763260562.0222628,689.0,0.0,328832,-0.8861799240112305,-0.0006421133875846863,,,3479,0.00010276497778249905
0.00020425673574209213,134.28541564941406,505.3160116672516,0.005789180286228657,0.48515838384628296,1763260563.7538667,690.0,0.0,330752,0.000558018684387207,0.0026694107800722122,,,3498,0.00010161290265386924
0.0002997908741235733,253.43783569335938,505.75752091407776,-0.0021615568548440933,0.5306336879730225,1763260564.195376,691.0,0.0,331264,0.00018638372421264648,-6.73048198223114e-05,,,3503,0.00010130568261956796
3.918074071407318e-05,0.002821951173245907,506.67701983451843,-0.0011239014565944672,0.5940600633621216,1763260565.1148748,691.0,0.0,332288,0.8106011152267456,0.001817747950553894,,,3513,0.0001006912425509654
0.0013032322749495506,0.00029416230972856283,507.8832094669342,-0.0011393176391720772,0.5184693336486816,1763260566.3210645,692.0,0.0,333568,-1.7585430145263672,-0.006343267858028412,,,3525,9.99231924652122e-05
0.0005848975852131844,181.54067993164062,509.0819342136383,0.0034212423488497734,0.5311987400054932,1763260567.5197892,693.0,0.0,334720,0.0011382102966308594,-0.0012906286865472794,,,3537,9.923194738803431e-05
0.002649146132171154,0.0002514464140404016,510.8550646305084,0.002771110273897648,0.534552812576294,1763260569.2929196,694.0,0.0,336512,-0.5911023616790771,-0.014512576162815094,,,3554,9.815668454393744e-05
,,510.90907979011536,,,1763260569.3469348,,,336639,,,500.0,500.0,3555,
3.372412174940109e-05,349.6520690917969,513.0591630935669,-0.0028986549004912376,0.4848985970020294,1763260571.497018,695.0,0.0,338688,0.0010346770286560059,0.00038819387555122375,,,3576,9.6850999398157e-05
0.0007732631638646126,0.0004091139999218285,513.3120539188385,0.0023610079661011696,0.5292172431945801,1763260571.749909,696.0,0.0,338944,-0.13322687149047852,-0.00043585896492004395,,,3578,9.669738938100636e-05
2.6294030249118805e-05,274.88018798828125,513.5910000801086,-0.001291179098188877,0.525745689868927,1763260572.028855,696.0,0.0,339200,0.000587165355682373,-0.0012108013033866882,,,3581,9.654377936385572e-05
5.456898361444473e-05,0.0003889353247359395,514.4590485095978,0.003261319361627102,0.5077418684959412,1763260572.8969035,696.0,0.0,340096,-0.7236424684524536,0.0005397722125053406,,,3589,9.600614430382848e-05
0.00013099703937768936,0.0003204811073374003,516.9107265472412,0.00231978390365839,0.5089694857597351,1763260575.3485816,698.0,0.0,342528,0.09654450416564941,-5.216803401708603e-06,,,3613,9.45468491408974e-05
0.0019668275490403175,0.000262529996689409,517.802045583725,0.011649451218545437,0.5330536365509033,1763260576.2399006,698.0,0.0,343424,0.1194072961807251,-0.009250078350305557,,,3622,9.400921408087015e-05
0.00033073965460062027,469.1163024902344,519.5816056728363,-0.005401452071964741,0.5225659012794495,1763260578.0194607,699.0,0.0,345216,0.001486659049987793,0.0020261183381080627,,,3640,9.293395123677328e-05
2.8320588171482086e-05,0.00387071305885911,521.2492690086365,-0.0011591529473662376,0.4529832601547241,1763260579.687124,700.0,0.0,346880,-1.2336788177490234,0.0017610006034374237,,,3656,9.193548612529412e-05
0.00020284578204154968,279.38177490234375,522.5461003780365,0.00568227656185627,0.5140678882598877,1763260580.9839554,701.0,0.0,348160,0.0002646446228027344,-0.0015335381031036377,,,3669,9.116743603954092e-05
7.950607687234879e-05,249.93504333496094,523.567245721817,0.0020657451823353767,0.5733269453048706,1763260582.0051007,702.0,0.0,349184,0.00021117925643920898,-0.0008689817041158676,,,3679,9.055299597093835e-05
,,523.98841381073,,,1763260582.4262688,,,349639,,,500.0,500.0,3683,
2.7352944016456604e-05,245.68557739257812,524.0777084827423,0.0005022026598453522,0.45930713415145874,1763260582.5155635,702.0,0.0,349696,0.0012916922569274902,0.0001433342695236206,,,3684,9.024577593663707e-05
0.0013446817174553871,0.00044502803939394653,526.9101588726044,0.0113512659445405,0.4619978964328766,1763260585.3480139,704.0,0.0,352512,-0.134293794631958,-0.01651778072118759,,,3711,8.855606574798003e-05
0.00032502785325050354,325.54510498046875,527.0678584575653,-0.004388643428683281,0.5358499884605408,1763260585.5057135,704.0,0.0,352640,-0.00021159648895263672,0.0015042982995510101,,,3713,8.847926073940471e-05
0.0014347843825817108,0.0004790315288119018,527.3092432022095,0.0038561467081308365,0.5101989507675171,1763260585.7470982,704.0,0.0,352896,0.34254777431488037,0.0025139106437563896,,,3715,8.832565072225407e-05
0.0009638182818889618,0.006558280438184738,528.8884534835815,-0.010091356933116913,0.5345227718353271,1763260587.3263085,705.0,0.0,354432,-0.670282244682312,-0.0070293378084897995,,,3731,8.740399061935022e-05
,,529.1500160694122,,,1763260587.587871,,,354700,,,500.0,500.0,3734,
0.0010498454794287682,0.000646422035060823,531.5374414920807,-0.017098041251301765,0.5042393207550049,1763260589.9752965,706.0,0.0,356992,-0.26108431816101074,0.0016740113496780396,,,3755,8.586789772380143e-05
2.918671816587448e-05,0.0002942617575172335,533.7054481506348,-0.0003672698512673378,0.5358665585517883,1763260592.1433032,707.0,0.0,359040,-1.2149133682250977,-0.002076348289847374,,,3775,8.463901758659631e-05
0.0002910969778895378,0.002963744569569826,534.1195585727692,-0.0013202549889683723,0.5475492477416992,1763260592.5574136,707.0,0.0,359424,-0.017085909843444824,-0.0021769367158412933,,,3779,8.440860256087035e-05
0.0003168070688843727,0.0005902405828237534,536.799455165863,-0.0033509479835629463,0.4907016158103943,1763260595.2373102,709.0,0.0,361984,-0.5633509159088135,-5.935877561569214e-05,,,3804,8.287250238936394e-05
0.00023879390209913254,397.47503662109375,537.078696012497,0.0028644567355513573,0.5440526604652405,1763260595.516551,709.0,0.0,362240,0.0007381439208984375,-0.007244199514389038,,,3807,8.27188923722133e-05
0.0006274953484535217,0.0027776267379522324,541.2865884304047,-0.013397416099905968,0.5194196105003357,1763260599.7244434,711.0,0.0,366336,0.641278862953186,-0.003158174455165863,,,3847,8.026113937376067e-05
0.00012295600026845932,0.0004174661298748106,545.3932681083679,0.0014866916462779045,0.5077616572380066,1763260603.831123,712.0,0.0,369664,-1.751326084136963,0.0009191185235977173,,,3879,7.826420915080234e-05
2.0908191800117493e-06,0.0005202588508836925,545.7667634487152,-0.00032073166221380234,0.5096949338912964,1763260604.2046185,712.0,0.0,370048,-0.1565389633178711,-0.00028941407799720764,,,3883,7.803379412507638e-05
4.689488559961319e-05,0.0003209220594726503,545.9144604206085,-0.0005274778231978416,0.47134578227996826,1763260604.3523154,712.0,0.0,370176,-1.203094244003296,0.0009039826691150665,,,3884,7.795698911650106e-05
0.00043374858796596527,0.0029909664299339056,546.1531083583832,0.0012685935944318771,0.45042911171913147,1763260604.5909634,712.0,0.0,370432,0.2632324695587158,-0.006322458386421204,,,3887,7.780337909935042e-05
1.4202669262886047e-06,408.62750244140625,546.5563323497772,0.0001932503655552864,0.5397995710372925,1763260604.9941874,712.0,0.0,370816,0.0002428889274597168,0.0004246048629283905,,,3891,7.757296407362446e-05
,,547.3948035240173,,,1763260605.8326585,,,371700,,,500.0,500.0,3898,
0.0004705246537923813,0.0003012302331626415,548.9309861660004,-0.003513948991894722,0.5342370867729187,1763260607.3688412,714.0,0.0,373120,0.4000229835510254,-0.004970703274011612,,,3912,7.61904739192687e-05
6.501469761133194e-05,0.002790643833577633,549.2141268253326,0.000291985459625721,0.5780394077301025,1763260607.6519818,714.0,0.0,373376,0.4386875629425049,-0.0022996068000793457,,,3915,7.603686390211806e-05
,,550.5300283432007,,,1763260608.9678833,,,374700,,,500.0,500.0,3928,
7.62278214097023e-05,151.95361328125,552.2208769321442,0.004058615304529667,0.4581051170825958,1763260610.658732,715.0,0.0,376320,0.00031298398971557617,0.002875581383705139,,,3944,7.42703559808433e-05
0.0002467744052410126,0.0025790140498429537,552.3726527690887,0.004586257040500641,0.4976717531681061,1763260610.8105078,715.0,0.0,376448,0.2301427721977234,-0.004459194839000702,,,3945,7.419355097226799e-05
0.00027244724333286285,0.00046641024528071284,552.486011505127,0.002109011635184288,0.533950686454773,1763260610.9238665,715.0,0.0,376576,-0.3343348503112793,-0.0037369802594184875,,,3946,7.411674596369267e-05
7.924623787403107e-06,0.002674171468243003,553.2340726852417,-0.0006442302837967873,0.4992143213748932,1763260611.6719277,716.0,0.0,377344,0.5073381662368774,-0.0006020516157150269,,,3954,7.365591591224074e-05
3.8646161556243896e-05,500.32830810546875,554.1721704006195,0.002953147515654564,0.5217863321304321,1763260612.6100254,716.0,0.0,378240,0.00011926889419555664,-0.00183795765042305,,,3963,7.31182808522135e-05
0.0003171321004629135,0.0032195495441555977,554.8164703845978,0.00803704559803009,0.5185683965682983,1763260613.2543254,716.0,0.0,378880,0.2826656103134155,0.0018025245517492294,,,3969,7.27342558093369e-05
0.00034914351999759674,0.0003732894838321954,556.1056683063507,0.003786105662584305,0.5418426990509033,1763260614.5435233,717.0,0.0,380160,0.05889672040939331,-0.003773503005504608,,,3981,7.19662057235837e-05
0.00014626700431108475,413.84735107421875,556.2524366378784,0.0030692918226122856,0.5310791730880737,1763260614.6902916,717.0,0.0,380288,0.0005541443824768066,-0.006097830832004547,,,3983,7.188940071500838e-05
,,557.7741889953613,,,1763260616.212044,,,381700,,,500.0,500.0,3997,
0.00012952741235494614,0.0003714551276061684,560.3413832187653,-0.002779909409582615,0.5536565780639648,1763260618.7792382,719.0,0.0,384128,0.39754557609558105,0.0022977665066719055,,,4020,6.958525045774877e-05
,,564.4904375076294,,,1763260622.9282925,,,388200,,,500.0,500.0,4059,
4.020892083644867e-05,0.0004847993841394782,567.5904371738434,-0.0009556300938129425,0.5439292192459106,1763260626.0282922,722.0,0.0,391040,-0.01744985580444336,-0.0032374057918787003,,,4087,6.543778727063909e-05
0.0005795024335384369,0.0031037316657602787,567.9866588115692,0.010244902223348618,0.4864431619644165,1763260626.4245138,722.0,0.0,391424,0.450619637966156,-0.008301526308059692,,,4091,6.520737224491313e-05
0.0006053643301129341,0.0022819882724434137,569.4505612850189,-0.006786582060158253,0.5391076803207397,1763260627.8884163,723.0,0.0,392832,0.5108761191368103,0.008935196325182915,,,4105,6.436251715058461e-05
5.547236651182175e-05,290.3017883300781,569.8320500850677,-0.0017446605488657951,0.5018063187599182,1763260628.269905,723.0,0.0,393216,0.00012379884719848633,-0.0006144996732473373,,,4109,6.413210212485865e-05
0.00029464345425367355,0.002287814160808921,570.4175329208374,0.003899325616657734,0.5501311421394348,1763260628.855388,723.0,0.0,393856,0.6788983345031738,-0.005721300840377808,,,4115,6.374807708198205e-05
0.0001852167770266533,282.9066467285156,570.799991607666,0.0010104058310389519,0.5582651495933533,1763260629.2378466,724.0,0.0,394240,0.0010600686073303223,-0.0032613761723041534,,,4119,6.351766205625609e-05
4.747137427330017e-05,201.54811096191406,573.369500875473,0.0007393341511487961,0.4870026111602783,1763260631.8073559,725.0,0.0,396800,0.0026443004608154297,-0.0017548948526382446,,,4144,6.19815691607073e-05
8.004158735275269e-05,0.0031677272636443377,574.0133385658264,0.0015284214168787003,0.5130347013473511,1763260632.4511936,725.0,0.0,397440,-0.020729780197143555,-0.00458611361682415,,,4150,6.15975441178307e-05
0.0001236218959093094,348.1838684082031,575.8111262321472,0.0006286744028329849,0.5243481993675232,1763260634.2489812,726.0,0.0,399232,0.0007486939430236816,-4.2654573917388916e-05,,,4168,6.052227399777621e-05
7.370766252279282e-05,0.0026126205921173096,577.4547514915466,-0.0019143177196383476,0.5070976614952087,1763260635.8926065,727.0,0.0,400896,0.7674553990364075,3.367289900779724e-05,,,4184,5.952380888629705e-05
0.00014561321586370468,0.0029072260949760675,578.470733165741,-0.0015217894688248634,0.47425132989883423,1763260636.9085882,727.0,0.0,401920,0.6733542680740356,0.004132367670536041,,,4194,5.8909368817694485e-05
0.0001677023246884346,0.002967373700812459,578.9588820934296,0.0008686045184731483,0.49992936849594116,1763260637.396737,728.0,0.0,402432,0.17664217948913574,-0.0017368011176586151,,,4199,5.8602148783393204e-05
1.606624573469162e-05,0.0007033961592242122,581.5022571086884,0.00014679227024316788,0.5186991691589355,1763260639.940112,729.0,0.0,405120,0.1319020390510559,-0.00028865039348602295,,,4224,5.6989247241290286e-05
9.624753147363663e-05,0.000688264612108469,582.0129890441895,-0.0026192115619778633,0.4933622479438782,1763260640.450844,730.0,0.0,405632,0.6535823345184326,-0.0019143372774124146,,,4229,5.6682027206989005e-05
0.0003988631069660187,0.0007729224162176251,583.3447744846344,0.00985826924443245,0.5239274501800537,1763260641.7826295,730.0,0.0,407040,-0.06785798072814941,-0.007328283041715622,,,4243,5.583717211266048e-05
0.0001554526388645172,72.5543212890625,583.599219083786,0.00697547011077404,0.5032461285591125,1763260642.037074,730.0,0.0,407296,0.005225718021392822,-0.0007900819182395935,,,4246,5.568356209550984e-05
9.046867489814758e-06,0.0023852605372667313,584.2039260864258,7.593072950839996e-05,0.5238223075866699,1763260642.641781,731.0,0.0,407936,0.4346993565559387,0.0010242536664009094,,,4252,5.529954069061205e-05
0.00048146583139896393,0.001075277104973793,584.4264783859253,-0.0021219681948423386,0.5392764210700989,1763260642.8643334,731.0,0.0,408192,-1.5367591381072998,-0.00981663167476654,,,4254,5.514593067346141e-05
,,584.4492516517639,,,1763260642.8871067,,,408200,,,500.0,500.0,4255,
2.537015825510025e-05,0.0009483579196967185,586.2760500907898,0.0018806522712111473,0.52970951795578,1763260644.713905,732.0,0.0,410112,-0.40712809562683105,-0.0011753588914871216,,,4273,5.3993855544831604e-05
5.7491473853588104e-05,0.002261213958263397,586.5017983913422,0.0036772238090634346,0.48529914021492004,1763260644.9396534,732.0,0.0,410368,0.6742908954620361,-0.0010777739807963371,,,4276,5.384024552768096e-05
0.00016449671238660812,0.0008888151496648788,586.6254765987396,0.0028334008529782295,0.4523121118545532,1763260645.0633316,732.0,0.0,410496,0.009560167789459229,-0.0019116010516881943,,,4277,5.376344051910564e-05
0.0001093149185180664,0.0007536715129390359,586.7480797767639,-0.0002223420888185501,0.5807374119758606,1763260645.1859348,732.0,0.0,410624,-4.471331596374512,-0.0015970952808856964,,,4278,5.368663551053032e-05
0.00016432814300060272,0.0007046764949336648,587.757693529129,-0.003583509474992752,0.47917360067367554,1763260646.1955485,733.0,0.0,411648,-0.8245919942855835,0.0007057115435600281,,,4288,5.307219544192776e-05
2.3189932107925415e-07,191.17861938476562,587.9169313907623,-0.00012733880430459976,0.5127728581428528,1763260646.3547864,733.0,0.0,411776,0.002901017665863037,-5.587562918663025e-05,,,4290,5.299539043335244e-05
0.00025104451924562454,0.001025068573653698,588.1568870544434,0.006144328974187374,0.5437507629394531,1763260646.594742,733.0,0.0,412032,-0.923182487487793,-0.004229916259646416,,,4292,5.28417804162018e-05
1.0154210031032562e-05,67.93220520019531,590.3154652118683,0.0005710618570446968,0.48006439208984375,1763260648.7533202,734.0,0.0,414208,0.0012385845184326172,-0.0016845166683197021,,,4314,5.153609890840016e-05
,,590.6823225021362,,,1763260649.1201775,,,414700,,,500.0,500.0,4318,
3.2549723982810974e-05,0.0009044099133461714,593.569265127182,-0.0004474576562643051,0.5044806599617004,1763260652.0071201,736.0,0.0,417536,-4.92671537399292,-0.0014372728765010834,,,4346,4.9539172323420644e-05
,,595.6967520713806,,,1763260654.134607,,,419700,,,500.0,500.0,4366,
1.9025057554244995e-05,530.9327392578125,596.3103342056274,-0.000768028199672699,0.4541529417037964,1763260654.7481892,737.0,0.0,420224,0.0022214651107788086,-0.0009109983220696449,,,4372,4.792626714333892e-05
3.155600279569626e-05,227.37326049804688,596.8375842571259,0.0007560728117823601,0.4584277272224426,1763260655.2754393,737.0,0.0,420736,0.0015478134155273438,-0.00015736371278762817,,,4377,4.761904710903764e-05
9.886827319860458e-05,0.001897173235192895,596.9602944850922,-0.0021975720301270485,0.502841055393219,1763260655.3981495,737.0,0.0,420864,0.6416650414466858,-0.006804353557527065,,,4378,4.754224210046232e-05
2.484302967786789e-05,196.67942810058594,597.8763971328735,0.0009675668552517891,0.44361841678619385,1763260656.3142521,737.0,0.0,421760,0.003139495849609375,-0.0017131492495536804,,,4387,4.7004607040435076e-05
,,598.7862422466278,,,1763260657.2240973,,,422700,,,500.0,500.0,4396,
2.4663284420967102e-05,0.0022333061788231134,600.3995671272278,-0.0003712233155965805,0.39416053891181946,1763260658.8374221,739.0,0.0,424448,-0.06911170482635498,0.00047450512647628784,,,4413,4.539170549833216e-05
,,600.5642099380493,,,1763260659.002065,,,424700,,,500.0,500.0,4415,
3.710482269525528e-05,156.07733154296875,604.4878070354462,0.0025413753464818,0.46772485971450806,1763260662.925662,741.0,0.0,428800,0.004018664360046387,0.00025318749248981476,,,4456,4.2780338844750077e-05
4.031602293252945e-05,278.0947265625,605.7608797550201,0.0015171365812420845,0.49329158663749695,1763260664.1987348,742.0,0.0,430208,0.00028187036514282227,0.0012258179485797882,,,4470,4.1935483750421554e-05
3.57041135430336e-05,0.0009134691790677607,606.5702252388,0.00027075503021478653,0.47307226061820984,1763260665.0080802,743.0,0.0,431104,-0.15585803985595703,-0.0005420632660388947,,,4478,4.139784869039431e-05
3.728829324245453e-05,396.2010803222656,606.6823332309723,0.0016738735139369965,0.3936021327972412,1763260665.1201882,743.0,0.0,431232,0.00038737058639526367,0.0014770515263080597,,,4480,4.132104368181899e-05
0.00026676151901483536,0.0017450535669922829,607.8253803253174,0.0002954406663775444,0.44499847292900085,1763260666.2632353,743.0,0.0,432512,-1.591989517211914,-0.002481084316968918,,,4492,4.055299359606579e-05
0.000135139562189579,0.002023609122261405,608.1883683204651,7.224362343549728e-05,0.4817695617675781,1763260666.6262233,744.0,0.0,432896,0.7975726127624512,-0.0026855580508708954,,,4496,4.0322582208318636e-05
1.5128403902053833e-05,0.0010404236381873488,608.4146935939789,0.000522322952747345,0.4903841018676758,1763260666.8525486,744.0,0.0,433152,-0.2022404670715332,-0.00036948174238204956,,,4498,4.0168972191167995e-05
1.3971701264381409e-05,0.001036931062117219,610.4925425052643,0.0012047328054904938,0.4930818974971771,1763260668.9303975,745.0,0.0,435456,0.6462361812591553,0.00025909580290317535,,,4520,3.878648203681223e-05
,,610.6415922641754,,,1763260669.0794473,,,435700,,,500.0,500.0,4522,
8.260831236839294e-05,0.0018307478167116642,610.8247594833374,-0.003421083092689514,0.4292009174823761,1763260669.2626145,745.0,0.0,435840,0.8160563111305237,0.0011625830084085464,,,4524,3.855606701108627e-05
4.97233122587204e-06,0.0010707540204748511,610.9350361824036,-0.0005287481471896172,0.42444130778312683,1763260669.3728912,745.0,0.0,435968,-0.35320472717285156,-0.0005107074975967407,,,4525,3.847926200251095e-05
,,611.0848875045776,,,1763260669.5227425,,,436200,,,500.0,500.0,4527,
4.773959517478943e-06,0.0016465096268802881,611.5313415527344,0.0006277654320001602,0.44016873836517334,1763260669.9691966,746.0,0.0,436608,-0.6408566236495972,-0.0007621627300977707,,,4531,3.809523695963435e-05
1.4786608517169952e-05,433.7930603027344,611.644998550415,-0.0010179532691836357,0.3877457082271576,1763260670.0828536,746.0,0.0,436736,0.0006430745124816895,-8.63000750541687e-05,,,4533,3.801843195105903e-05
4.1292980313301086e-05,0.001725338981486857,611.7548298835754,-0.0003635324537754059,0.4047374129295349,1763260670.192685,746.0,0.0,436864,0.8924337029457092,-0.0024774372577667236,,,4534,3.794162694248371e-05
2.9362738132476807e-05,0.0014937055530026555,613.7097482681274,0.00268537737429142,0.4264686703681946,1763260672.1476033,747.0,0.0,439040,-0.7598191499710083,-0.0007895417511463165,,,4555,3.663594543468207e-05
,,613.8333575725555,,,1763260672.2712126,,,439200,,,500.0,500.0,4557,
,,614.2696273326874,,,1763260672.7074823,,,439700,,,500.0,500.0,4562,
,,615.6356525421143,,,1763260674.0735075,,,441200,,,500.0,500.0,4576,
0.0002685859799385071,0.0010099872015416622,618.2109200954437,0.0013098381459712982,0.48746544122695923,1763260676.648775,750.0,0.0,444032,0.7854686379432678,-0.0036928504705429077,,,4604,3.364055373822339e-05
2.635642886161804e-07,0.00228656898252666,619.0187799930573,0.0001669982448220253,0.4989394247531891,1763260677.456635,750.0,0.0,444928,0.6875131130218506,-0.0001560300588607788,,,4613,3.310291867819615e-05
3.649946302175522e-05,283.36712646484375,620.1567833423615,0.001215755008161068,0.46351662278175354,1763260678.5946383,751.0,0.0,446208,0.00090789794921875,0.001967325806617737,,,4626,3.2334868592442945e-05
,,620.993527173996,,,1763260679.4313822,,,447200,,,500.0,500.0,4635,
3.587454557418823e-05,249.74024963378906,621.5149018764496,1.2369826436042786e-05,0.48522260785102844,1763260679.952757,752.0,0.0,447744,0.0024582743644714355,-0.0008092634379863739,,,4641,3.141321212751791e-05
1.2266449630260468e-05,0.0012803399004042149,621.8758428096771,0.0011531701311469078,0.4059620499610901,1763260680.3136978,752.0,0.0,448128,-3.172203540802002,0.0001370757818222046,,,4644,3.118279710179195e-05
2.589542418718338e-05,423.13861083984375,623.349091053009,0.0015800977125763893,0.43359655141830444,1763260681.786946,753.0,0.0,449792,0.0028755664825439453,-0.0005276687443256378,,,4661,3.0184331990312785e-05
9.493064135313034e-05,0.0019618591759353876,624.704713344574,0.0005068657919764519,0.42298948764801025,1763260683.1425683,754.0,0.0,451328,0.8349062204360962,-0.003473270684480667,,,4675,2.9262673706398346e-05
1.322571188211441e-05,0.0013301812577992678,626.2226819992065,-0.0016672136262059212,0.5243736505508423,1763260684.660537,755.0,0.0,452992,-1.3217449188232422,-0.00018931925296783447,,,4691,2.8264208594919182e-05
2.3962929844856262e-06,227.6953125,627.8016123771667,-0.00041113514453172684,0.44900932908058167,1763260686.2394674,756.0,0.0,454784,0.003501594066619873,0.0005408115684986115,,,4709,2.7188940293854102e-05
,,628.1797924041748,,,1763260686.6176474,,,455200,,,500.0,500.0,4713,
7.578171789646149e-06,485.2862548828125,630.4427886009216,-0.0006946837529540062,0.43978720903396606,1763260688.8806436,757.0,0.0,457728,0.0018976330757141113,-0.0009079426527023315,,,4738,2.542242691561114e-05
4.680827260017395e-06,0.0016338080167770386,630.5526506900787,0.0002747792750597,0.4482375681400299,1763260688.9905057,757.0,0.0,457856,0.9100920557975769,-0.0003931671380996704,,,4739,2.534562190703582e-05
5.7192519307136536e-06,0.001366832759231329,630.7716879844666,0.0011308109387755394,0.4401495158672333,1763260689.209543,757.0,0.0,458112,0.42648136615753174,-0.001032114028930664,,,4741,2.519201188988518e-05
1.9311904907226562e-05,300.3527526855469,630.8826897144318,-0.001070784404873848,0.48100849986076355,1763260689.3205447,758.0,0.0,458240,0.00261843204498291,-0.0005438514053821564,,,4743,2.511520688130986e-05
2.6650726795196533e-05,0.002603223780170083,631.9148914813995,0.0020476505160331726,0.43812671303749084,1763260690.3527465,758.0,0.0,459392,0.1977512240409851,-0.0008975714445114136,,,4754,2.442396362312138e-05
1.1725351214408875e-06,0.0016283015720546246,632.0248155593872,0.0002698330208659172,0.46062952280044556,1763260690.4626706,758.0,0.0,459520,0.03755277395248413,0.00010387599468231201,,,4755,2.434715861454606e-05
,,633.5381057262421,,,1763260691.9759607,,,461200,,,500.0,500.0,4772,
,,634.8138003349304,,,1763260693.2516553,,,462700,,,500.0,500.0,4786,
7.401220500469208e-06,232.8838348388672,634.890219449997,0.00023022200912237167,0.47663629055023193,1763260693.3280745,760.0,0.0,462720,0.0015391707420349121,-0.0005696136504411697,,,4787,2.2427035219152458e-05
3.1944364309310913e-06,0.0012860479764640331,635.0008044242859,4.621967673301697e-05,0.45442140102386475,1763260693.4386594,760.0,0.0,462848,0.9543447494506836,-0.00018171779811382294,,,4788,2.2350230210577138e-05
,,635.7238931655884,,,1763260694.1617482,,,463700,,,500.0,500.0,4796,
5.861837416887283e-05,0.0015940520679578185,636.0231585502625,0.0015681413933634758,0.5056106448173523,1763260694.4610136,761.0,0.0,464000,-0.309283971786499,-6.822310388088226e-05,,,4799,2.165898695238866e-05
,,636.6326560974121,,,1763260695.070511,,,464700,,,500.0,500.0,4806,
1.146458089351654e-06,0.0019578745122998953,636.941285610199,0.00012152176350355148,0.5268290042877197,1763260695.3791406,761.0,0.0,465024,-2.0342116355895996,-9.5367431640625e-06,,,4809,2.1044546883786097e-05
2.6170164346694946e-05,0.0018091239035129547,637.2772190570831,0.0031693167984485626,0.49053454399108887,1763260695.715074,761.0,0.0,465408,0.715979278087616,-0.0009238645434379578,,,4813,2.0814131858060136e-05
1.3718381524085999e-06,0.0015865879831835628,640.8199150562286,-0.0002863788977265358,0.44777053594589233,1763260699.25777,763.0,0.0,469376,0.8194193243980408,-0.0004562288522720337,,,4851,1.8433180230204016e-05
1.894403249025345e-05,0.0015417221002280712,640.9291906356812,0.0002261688932776451,0.4301494359970093,1763260699.3670456,763.0,0.0,469504,0.4442160725593567,0.0006629899144172668,,,4852,1.8356375221628696e-05
,,641.504145860672,,,1763260699.9420009,,,470200,,,500.0,500.0,4859,
2.6337802410125732e-06,0.0014561560237780213,642.3960204124451,9.018555283546448e-05,0.5103040933609009,1763260700.8338754,764.0,0.0,471168,-0.3426802158355713,0.00018575042486190796,,,4868,1.7357910110149533e-05
,,642.8865089416504,,,1763260701.324364,,,471700,,,500.0,500.0,4874,
3.5589560866355896e-05,0.0018430884229019284,643.321560382843,0.002434840425848961,0.4244755208492279,1763260701.7594154,765.0,0.0,472192,-0.0987159013748169,-0.0004777573049068451,,,4878,1.6743471860536374e-05
1.8503516912460327e-05,0.0023085526190698147,643.6520094871521,-0.0005299374461174011,0.4464859068393707,1763260702.0898645,765.0,0.0,472576,-1.570570707321167,-0.001671724021434784,,,4882,1.6513056834810413e-05
2.814456820487976e-06,0.0015836632810533047,646.6307303905487,0.00013428367674350739,0.5138675570487976,1763260705.0685854,767.0,0.0,475904,0.879493772983551,0.0005362965166568756,,,4915,1.4516129340336192e-05
1.573469489812851e-05,0.0015720147639513016,647.1016495227814,0.0011034468188881874,0.4766175150871277,1763260705.5395045,767.0,0.0,476416,0.8818089962005615,-0.0016937628388404846,,,4920,1.4208909306034911e-05
