losses/approx_kl,losses/explained_variance,_runtime,losses/value_loss,losses/policy_loss,losses/clipfrac,global_step,losses/entropy,charts/SPS,charts/learning_rate,_step,_timestamp,losses/old_approx_kl,charts/episodic_return,charts/episodic_length
2.4333596229553223e-05,5.185604095458984e-06,429.34306931495667,692.0328979492188,0.00017267093062400818,0.0,324736,0.5696080923080444,807.0,0.00010522273078095168,3503,1763260485.5974524,0.0005628000944852829,,
0.00017250888049602509,9.566545486450195e-05,430.27777910232544,718.2114868164062,-0.002936035394668579,0.0,325760,0.5714201331138611,808.0,0.00010460829798830673,3513,1763260486.5321622,-0.002153569832444191,,
0.000552828423678875,-0.5561566352844238,431.4641628265381,0.00033086794428527355,0.008095577359199524,0.0,327040,0.5815691947937012,809.0,0.00010384024790255353,3525,1763260487.718546,-0.00503117498010397,,
0.0001414865255355835,0.00020885467529296875,432.5167193412781,484.2966613769531,-0.00017745047807693481,0.0,328192,0.5586139559745789,810.0,0.00010314900282537565,3537,1763260488.7711024,-0.0006754845380783081,,
0.00017537083476781845,-0.02118682861328125,434.1585023403168,0.0003720336244441569,-0.0032153353095054626,0.0,329984,0.60260009765625,811.0,0.00010207373270532116,3554,1763260490.4128854,-0.0031435666605830193,,
0.00031475629657506943,0.1679476499557495,434.2681255340576,0.0002456430811434984,0.0019551068544387817,0.0,330112,0.4870980381965637,811.0,0.00010199692769674584,3555,1763260490.5225086,-0.003692018799483776,,
,,436.13462138175964,,,,332177,,,,3576,1763260492.3890045,,500.0,500.0
0.00037408433854579926,-0.10646164417266846,436.3524420261383,0.002178042661398649,-0.0018018484115600586,0.0,332416,0.6030024290084839,812.0,0.00010061443754239008,3578,1763260492.606825,0.0027653872966766357,,
,,436.5797257423401,,,,332677,,,,3581,1763260492.8341088,,500.0,500.0
0.000824769027531147,-0.2968432903289795,437.40077471733093,0.00022250393521972,-0.00671585276722908,0.0,333568,0.5300560593605042,813.0,9.99231924652122e-05,3589,1763260493.6551578,-0.007342775352299213,,
0.0006583007052540779,-0.07887935638427734,439.61353969573975,0.000455444329418242,-0.004098445177078247,0.0,336000,0.5726599097251892,815.0,9.846390457823873e-05,3613,1763260495.8679228,0.00276800524443388,,
0.0005895141512155533,0.025834262371063232,440.4354565143585,0.0035040918737649918,-0.012543156743049622,0.0,336896,0.5328884124755859,815.0,9.792626951821148e-05,3622,1763260496.6898396,0.0038770977407693863,,
0.0003501232713460922,-9.202957153320312e-05,442.04315400123596,730.8326416015625,0.0004041716456413269,0.0,338688,0.5610836744308472,816.0,9.6850999398157e-05,3640,1763260498.297537,0.002557644620537758,,
0.00036188680678606033,0.11263585090637207,443.4678385257721,0.005896861664950848,-0.0023200977593660355,0.0,340224,0.548505425453186,817.0,9.592933929525316e-05,3656,1763260499.7222216,0.006201646290719509,,
,,444.63314414024353,,,,341525,,,,3669,1763260500.8875272,,500.0,500.0
0.0004880288615822792,-0.025007128715515137,445.55744338035583,0.0012960443273186684,0.005901046097278595,0.0,342528,0.5557568669319153,819.0,9.45468491408974e-05,3679,1763260501.8118265,-0.0030493000522255898,,
0.0004662889987230301,-0.0887141227722168,445.897668838501,0.0054580750875175,-0.0014604192692786455,0.0,342912,0.5288507342338562,819.0,9.431643411517143e-05,3683,1763260502.152052,0.0025439374148845673,,
0.00044869910925626755,-0.04537034034729004,446.0099296569824,0.0008641249150969088,-0.0027213171124458313,0.0,343040,0.5696281790733337,819.0,9.423962910659611e-05,3684,1763260502.2643127,-1.7741695046424866e-06,,
,,448.51385974884033,,,,345848,,,,3711,1763260504.7682428,,500.0,500.0
2.4529173970222473e-05,-0.06547737121582031,448.7052352428436,0.003568207612261176,0.00022217631340026855,0.0,345984,0.6037890911102295,821.0,9.247312118532136e-05,3713,1763260504.9596183,0.0005686618387699127,,
0.0005564577877521515,-0.039256930351257324,448.927209854126,0.0004416818846948445,-0.004670009016990662,0.0,346240,0.6050501465797424,821.0,9.231951116817072e-05,3715,1763260505.181593,-0.002909727394580841,,
0.00013947486877441406,-0.19917571544647217,450.31799244880676,0.0009246669360436499,0.00021441280841827393,0.0,347776,0.5901662111282349,822.0,9.139785106526688e-05,3731,1763260506.5723755,0.001074075698852539,,
8.126720786094666e-06,-0.7460042238235474,450.5482244491577,0.006395518779754639,-0.0009585991501808167,0.0,348032,0.5878123641014099,822.0,9.124424104811624e-05,3734,1763260506.8026075,0.0008367579430341721,,
,,452.42394399642944,,,,350095,,,,3755,1763260508.678327,,500.0,500.0
0.00033280905336141586,-0.0232011079788208,454.30238676071167,0.0004744764883071184,-0.004748981446027756,0.0,352128,0.5470472574234009,824.0,8.878648077370599e-05,3775,1763260510.5567698,-0.007719566114246845,,
8.540879935026169e-05,-0.044541358947753906,454.6415181159973,0.00045319818309508264,0.0008682366460561752,0.0,352512,0.6056299209594727,825.0,8.855606574798003e-05,3779,1763260510.8959012,-0.0023685721680521965,,
,,456.73134684562683,,,,354778,,,,3804,1763260512.98573,,500.0,500.0
0.00011020340025424957,-0.421222448348999,457.0717222690582,0.0017334572039544582,-0.0017166733741760254,0.0,355072,0.6070253849029541,826.0,8.701997285243124e-05,3807,1763260513.3261054,-0.001369168981909752,,
0.00017027836292982101,-0.07259869575500488,460.77248311042786,0.0005045803845860064,-0.004620164632797241,0.0,359168,0.526240348815918,828.0,8.456221257802099e-05,3847,1763260517.0268662,0.0008625080808997154,,
1.0515563189983368e-05,0.00017702579498291016,463.7156457901001,648.61767578125,0.00017185509204864502,0.0,362368,0.5761175155639648,830.0,8.264208736363798e-05,3879,1763260519.9700289,5.8759935200214386e-05,,
,,464.0602607727051,,,,362778,,,,3883,1763260520.3146439,,500.0,500.0
5.486048758029938e-05,0.00023281574249267578,464.16266107559204,172.98654174804688,-0.0014820322394371033,0.0,362880,0.5729013681411743,830.0,8.23348673293367e-05,3884,1763260520.4170442,-0.0024535618722438812,,
0.00015443656593561172,-0.4082956314086914,464.5560178756714,0.00033991417149081826,0.0007983371615409851,0.0,363264,0.594537615776062,830.0,8.210445230361074e-05,3887,1763260520.810401,-0.005169198848307133,,
0.0003268057480454445,0.07579857110977173,464.89203095436096,0.0005250926478765905,-0.007932137697935104,0.0,363648,0.5124745965003967,831.0,8.187403727788478e-05,3891,1763260521.146414,0.001939644105732441,,
3.558024764060974e-05,0.0002630949020385742,465.4913926124573,669.484130859375,-0.0019758641719818115,0.0,364288,0.5387740135192871,831.0,8.149001223500818e-05,3898,1763260521.7457757,0.0010791216045618057,,
,,466.7929401397705,,,,365778,,,,3912,1763260523.0473232,,500.0,500.0
0.00028048548847436905,-0.01607334613800049,467.0998477935791,0.00042974165990017354,-0.0021349042654037476,0.0,366080,0.5783286094665527,832.0,8.041474939091131e-05,3915,1763260523.3542309,-0.003693670965731144,,
9.11019742488861e-06,-1.5735626220703125e-05,468.2577998638153,461.2159423828125,0.0009105056524276733,0.0,367360,0.6064792275428772,833.0,7.964669930515811e-05,3928,1763260524.512183,0.001490771770477295,,
0.00011647120118141174,0.03625696897506714,469.7853946685791,0.0033761984668672085,-0.0017500817775726318,0.0,369024,0.6045977473258972,834.0,7.864823419367895e-05,3944,1763260526.0397778,0.0008727982640266418,,
0.00023973267525434494,-0.0712435245513916,469.89589071273804,0.0005920254625380039,-0.0010276958346366882,0.0,369152,0.5153171420097351,834.0,7.857142918510363e-05,3945,1763260526.1502738,0.00040952395647764206,,
,,469.94050431251526,,,,369278,,,,3946,1763260526.1948874,,500.0,500.0
4.754215478897095e-05,0.05076563358306885,470.7211072444916,0.0008198461728170514,-0.0025418177247047424,0.0,370048,0.5485310554504395,834.0,7.803379412507638e-05,3954,1763260526.9754903,-0.00265328586101532,,
0.00013070181012153625,-0.2069549560546875,471.51018929481506,0.003370314836502075,0.002392588183283806,0.0,370944,0.5515264868736267,835.0,7.749615906504914e-05,3963,1763260527.7645724,0.00045891106128692627,,
2.9245391488075256e-05,-0.061733126640319824,472.1045877933502,0.0005785712273791432,0.00042440928518772125,0.0,371584,0.5855515599250793,835.0,7.711213402217254e-05,3969,1763260528.3589709,0.0005378331989049911,,
,,473.1714813709259,,,,372778,,,,3981,1763260529.4258645,,500.0,500.0
0.00011348165571689606,-0.044776082038879395,473.3792598247528,0.0024535278789699078,-0.0011914372444152832,0.0,372992,0.5906367897987366,836.0,7.626727892784402e-05,3983,1763260529.633643,0.0006969720125198364,,
0.00013344641774892807,-0.1546473503112793,474.67414379119873,0.0029945841524749994,-0.002228129655122757,0.0,374400,0.5856638550758362,837.0,7.54224238335155e-05,3997,1763260530.9285269,0.0006559127941727638,,
,,476.6793956756592,,,,376615,,,,4020,1763260532.9337788,,500.0,500.0
,,479.99045062065125,,,,380175,,,,4059,1763260536.2448337,,500.0,500.0
0.0006538182497024536,0.11035317182540894,482.63888812065125,0.0004728820058517158,-0.007982449606060982,0.0,383104,0.5392559766769409,841.0,7.019969052635133e-05,4087,1763260538.8932712,0.003662068396806717,,
0.00012977048754692078,-0.061858177185058594,482.978812456131,0.0007346596103161573,-0.00011685118079185486,0.0,383488,0.5436683297157288,841.0,6.996927550062537e-05,4091,1763260539.2331955,0.0018610376864671707,,
6.33513554930687e-05,-0.08949816226959229,484.2887713909149,0.002249807585030794,-0.002243582159280777,0.0,384896,0.5631090998649597,842.0,6.912442040629685e-05,4105,1763260540.5431545,-0.0015052268281579018,,
4.4502317905426025e-05,-3.0994415283203125e-06,484.6281485557556,600.7036743164062,0.0003246590495109558,0.0,385280,0.5749729871749878,842.0,6.88940126565285e-05,4109,1763260540.8825316,-0.0010739769786596298,,
,,485.11022210121155,,,,385883,,,,4115,1763260541.3646052,,208.0,208.0
2.1154992282390594e-05,0.1381508708000183,485.56562209129333,0.0007570736343041062,0.0008009746670722961,0.0,386304,0.5309081077575684,843.0,6.827957258792594e-05,4119,1763260541.8200052,-0.0014346009120345116,,
0.0002626907080411911,-8.922110557556152,487.88335943222046,0.0021587677765637636,-0.004333876073360443,0.0,388864,0.5543253421783447,844.0,6.674347241641954e-05,4144,1763260544.1377425,0.0015703272074460983,,
,,488.370717048645,,,,389383,,,,4150,1763260544.6251001,,500.0,500.0
6.18230551481247e-05,0.09699368476867676,490.1076674461365,0.0004165878926869482,-0.0017602797597646713,0.0,391296,0.57539302110672,845.0,6.528417725348845e-05,4168,1763260546.3620505,0.001215348020195961,,
,,491.54091119766235,,,,392883,,,,4184,1763260547.7952943,,500.0,500.0
,,492.43022108078003,,,,393883,,,,4194,1763260548.6846042,,500.0,500.0
0.00012696720659732819,0.00045305490493774414,492.9091103076935,538.084228515625,0.0016023535281419754,0.0,394368,0.5235071778297424,847.0,6.344085704768077e-05,4199,1763260549.1634934,0.00010737776756286621,,
2.2656284272670746e-05,-0.00017154216766357422,495.2323725223541,380.8517150878906,-5.124509334564209e-05,0.0,396928,0.5440578460693359,848.0,6.190476415213197e-05,4224,1763260551.4867556,0.0016279807314276695,,
1.588277518749237e-05,-1.3470649719238281e-05,495.7155923843384,413.96978759765625,-0.0006557106971740723,0.0,397440,0.5775034427642822,848.0,6.15975441178307e-05,4229,1763260551.9699755,-0.002741266041994095,,
1.0222196578979492e-05,0.039809346199035645,496.9883871078491,0.000741462514270097,-0.0006865821778774261,0.0,398848,0.586273193359375,849.0,6.075268902350217e-05,4243,1763260553.2427702,9.266659617424011e-06,,
3.7561170756816864e-05,-0.10775637626647949,497.2163450717926,0.0033060270361602306,0.002385936677455902,0.0,399104,0.5288843512535095,849.0,6.059907900635153e-05,4246,1763260553.4707282,-0.0023782728239893913,,
2.505723387002945e-05,0.0904647707939148,497.80910539627075,0.0008783054654486477,-0.0018238909542560577,0.0,399744,0.6004787683486938,849.0,6.021505396347493e-05,4252,1763260554.0634885,-0.0010431548580527306,,
,,497.94637060165405,,,,399939,,,,4254,1763260554.2007537,,500.0,500.0
,,497.96630668640137,,,,399996,,,,4255,1763260554.2206898,,57.0,57.0
9.176041930913925e-05,-0.001421213150024414,499.65739369392395,0.0031434877309948206,-0.0012250244617462158,0.0,401792,0.6074503660202026,850.0,5.8986173826269805e-05,4273,1763260555.9117768,0.0009707966819405556,,
,,499.9303939342499,,,,402086,,,,4276,1763260556.184777,,500.0,500.0
7.840804755687714e-06,-1.3947486877441406e-05,500.028697013855,728.3468017578125,0.0005725100636482239,0.0,402176,0.5636438727378845,850.0,5.8755758800543845e-05,4277,1763260556.28308,-0.0014150338247418404,,
2.400018274784088e-05,-0.07161939144134521,500.1393129825592,0.00268807471729815,-0.001684918999671936,0.0,402304,0.5915173292160034,851.0,5.8678953791968524e-05,4278,1763260556.393696,0.0006987545639276505,,
1.8862076103687286e-05,-0.0677938461303711,501.07612562179565,0.0025936367455869913,-0.00097617506980896,0.0,403328,0.4949278235435486,851.0,5.806451736134477e-05,4288,1763260557.3305087,-0.0009176256135106087,,
2.5276094675064087e-06,0.0725318193435669,501.2998332977295,0.0005495899822562933,-0.0003204420208930969,0.0,403584,0.5798270106315613,851.0,5.791090734419413e-05,4290,1763260557.5542164,0.00016480684280395508,,
1.3095326721668243e-05,3.5762786865234375e-06,501.4143190383911,0.001051778090186417,-0.0010231435298919678,0.0,403712,0.5929735898971558,851.0,5.783410233561881e-05,4292,1763260557.6687021,-0.00099079217761755,,
0.00012807920575141907,0.0006278157234191895,503.4050757884979,555.9874267578125,-0.005126640200614929,0.0,405888,0.5220980048179626,852.0,5.6528417189838365e-05,4314,1763260559.6594589,0.0016014669090509415,,
,,503.7481734752655,,,,406283,,,,4318,1763260560.0025566,,500.0,500.0
7.90013000369072e-05,-0.08976781368255615,506.43373680114746,0.0005910434992983937,-0.0010938886553049088,0.0,409216,0.6326273679733276,854.0,5.4531490604858845e-05,4346,1763260562.68812,-0.0020014895126223564,,
,,508.09233117103577,,,,411127,,,,4366,1763260564.3467143,,500.0,500.0
1.3529323041439056e-05,2.3424625396728516e-05,508.70973682403564,603.7205810546875,-0.00051836296916008,0.0,411648,0.5962891578674316,855.0,5.307219544192776e-05,4372,1763260564.96412,-0.001285363920032978,,
1.24368816614151e-05,-0.00011026859283447266,509.16010189056396,507.602783203125,0.00046399980783462524,0.0,412160,0.5549949407577515,855.0,5.276497540762648e-05,4377,1763260565.414485,0.0007587186992168427,,
3.2874755561351776e-05,0.06925439834594727,509.2713055610657,0.0024357878137379885,-0.0003238935023546219,0.0,412288,0.5943222045898438,855.0,5.268817039905116e-05,4378,1763260565.5256886,-0.001262015663087368,,
2.9830262064933777e-05,-0.00021398067474365234,510.09298610687256,698.7098388671875,-0.0017511006444692612,0.0,413184,0.5754909515380859,855.0,5.2150538977002725e-05,4387,1763260566.3473692,0.00019695237278938293,,
,,510.931937456131,,,,414127,,,,4396,1763260567.1863205,,500.0,500.0
,,512.7128412723541,,,,416127,,,,4415,1763260568.9672244,,500.0,500.0
4.231557250022888e-05,0.0967017412185669,516.4975364208221,0.0006192149012349546,-0.00015134364366531372,0.0,420224,0.5589219331741333,859.0,4.792626714333892e-05,4456,1763260572.7519195,-0.0033218804746866226,,
3.3008866012096405e-05,0.1422138214111328,517.8122305870056,0.0023115165531635284,-0.002657480537891388,0.0,421632,0.5521727800369263,859.0,4.7081412049010396e-05,4470,1763260574.0666137,0.00037999358028173447,,
,,518.5026743412018,,,,422458,,,,4478,1763260574.7570574,,500.0,500.0
7.105991244316101e-07,0.1690574288368225,518.706104516983,0.002064933767542243,0.00020801275968551636,0.0,422656,0.6019812822341919,860.0,4.646697561838664e-05,4480,1763260574.9604876,-0.00014585163444280624,,
3.5501085221767426e-05,-0.07010471820831299,519.8958027362823,0.00046174763701856136,-0.0037405379116535187,0.0,423936,0.5241907835006714,860.0,4.569892553263344e-05,4492,1763260576.1501858,-0.0004708869382739067,,
2.3301690816879272e-06,-0.014892339706420898,520.2309432029724,0.0007345861522480845,-0.0006896015256643295,0.0,424320,0.5319492220878601,860.0,4.546851050690748e-05,4496,1763260576.4853263,-0.00022936612367630005,,
,,520.3485362529755,,,,424458,,,,4498,1763260576.6029193,,500.0,500.0
2.8294511139392853e-05,-0.3116941452026367,522.4473853111267,0.0008244584314525127,-0.0007293298840522766,0.0,426752,0.5521239638328552,862.0,4.400921534397639e-05,4520,1763260578.7017684,-4.954542964696884e-05,,
,,522.5897846221924,,,,426958,,,,4522,1763260578.8441677,,500.0,500.0
5.153939127922058e-06,-0.030202865600585938,522.7864525318146,0.0024166088551282883,-0.001029878854751587,0.0,427136,0.5833355784416199,862.0,4.377880031825043e-05,4524,1763260579.0408356,0.0006964951753616333,,
4.6654604375362396e-05,0.03217196464538574,522.9320635795593,0.0009711727034300566,-0.00026961416006088257,0.0,427264,0.5205742716789246,862.0,4.370199530967511e-05,4525,1763260579.1864467,0.0003289664164185524,,
,,523.0712025165558,,,,427458,,,,4527,1763260579.3255856,,500.0,500.0
9.044446051120758e-05,-0.022733449935913086,523.4928073883057,0.0007691470673307776,-0.0026634112000465393,0.0,427904,0.559118390083313,862.0,4.331797390477732e-05,4531,1763260579.7471905,6.4849853515625e-05,,
1.1019408702850342e-05,-2.4199485778808594e-05,523.6063778400421,804.7542114257812,0.000492289662361145,0.0,428032,0.6174283027648926,862.0,4.3241168896202e-05,4533,1763260579.860761,-0.0003598686307668686,,
5.997717380523682e-06,-0.04037177562713623,523.7177386283875,0.002378201112151146,-0.0006380490958690643,0.0,428160,0.5735257863998413,862.0,4.316436388762668e-05,4534,1763260579.9721217,-0.000689331442117691,,
4.773307591676712e-05,-0.1186063289642334,525.6918654441833,0.0007078737253323197,-0.00030405446887016296,0.0,430336,0.6023020148277283,863.0,4.1858678741846234e-05,4555,1763260581.9462485,-1.2435950338840485e-05,,
4.737637937068939e-06,7.593631744384766e-05,526.2880313396454,726.5286254882812,0.0008939802646636963,0.0,430976,0.5571132898330688,863.0,4.147465369896963e-05,4562,1763260582.5424144,-0.0013654110953211784,,
,,527.5805399417877,,,,432458,,,,4576,1763260583.834923,,500.0,500.0
4.9221329391002655e-05,-0.05377650260925293,531.0241186618805,0.0007703945157118142,-0.004777967929840088,0.0,436224,0.5479105710983276,866.0,3.832565198536031e-05,4613,1763260587.2785017,0.002840864472091198,,
2.378597855567932e-06,0.00013059377670288086,532.1805305480957,501.67315673828125,-0.0003264695405960083,0.0,437504,0.5259336233139038,866.0,3.755760189960711e-05,4626,1763260588.4349136,0.00025788508355617523,,
,,533.0232660770416,,,,438458,,,,4635,1763260589.2776492,,500.0,500.0
1.929793506860733e-05,5.328655242919922e-05,533.6259698867798,637.6761474609375,0.0018047597259283066,0.0,439040,0.5373426675796509,867.0,3.663594543468207e-05,4641,1763260589.880353,-4.5991502702236176e-05,,
1.9749626517295837e-05,-0.8374409675598145,533.9797689914703,0.0008978246478363872,-0.0011469163000583649,0.0,439424,0.5621952414512634,867.0,3.640553040895611e-05,4644,1763260590.234152,-9.687989950180054e-05,,
1.7656013369560242e-05,0.042523205280303955,535.5280075073242,0.0023711249232292175,-0.0020026862621307373,0.0,441088,0.5926119089126587,868.0,3.540706529747695e-05,4661,1763260591.7823906,6.895512342453003e-06,,
1.605600118637085e-06,-3.147125244140625e-05,536.8086466789246,767.122314453125,2.6637688279151917e-05,0.0,442496,0.5970647931098938,868.0,3.4562210203148425e-05,4675,1763260593.0630298,-0.0002473052591085434,,
4.591885954141617e-05,0.21707457304000854,538.3025090694427,0.0019344205502420664,0.0009094923734664917,0.0,444160,0.5233942270278931,869.0,3.356374872964807e-05,4691,1763260594.5568922,-0.0020444272086024284,,
,,539.9431331157684,,,,445958,,,,4709,1763260596.1975162,,500.0,500.0
,,540.3166725635529,,,,446458,,,,4713,1763260596.5710557,,500.0,500.0
,,542.6194679737091,,,,448958,,,,4738,1763260598.873851,,500.0,500.0
8.816830813884735e-06,-5.626678466796875e-05,542.7470111846924,777.7891845703125,0.0004090145230293274,0.0,449024,0.580370306968689,871.0,3.0645162041764706e-05,4739,1763260599.0013943,0.00036153849214315414,,
1.2104399502277374e-05,-0.2720376253128052,542.9692192077637,0.0010955859906971455,-0.00013087689876556396,0.0,449280,0.5718897581100464,871.0,3.0491552024614066e-05,4741,1763260599.2236023,-0.00036155711859464645,,
,,543.1023135185242,,,,449458,,,,4743,1763260599.3566966,,500.0,500.0
3.7224963307380676e-06,-3.5643577575683594e-05,544.1321084499359,256.48419189453125,-0.00028576701879501343,0.0,450560,0.6004416942596436,871.0,2.9723501938860863e-05,4754,1763260600.3864915,-0.000609678216278553,,
,,545.7661283016205,,,,452458,,,,4772,1763260602.0205114,,500.0,500.0
3.612600266933441e-06,-0.03437519073486328,547.1472821235657,0.0006654953467659652,0.00041146576404571533,0.0,453888,0.6098634004592896,873.0,2.7726575353881344e-05,4786,1763260603.4016652,-0.0003000916913151741,,
,,547.1727938652039,,,,453958,,,,4787,1763260603.427177,,500.0,500.0
2.4400651454925537e-06,-0.00010073184967041016,547.2607395648956,815.7229614257812,-0.0005104690790176392,0.0,454016,0.5379241108894348,873.0,2.7649770345306024e-05,4788,1763260603.5151227,0.0005868449807167053,,
1.8207356333732605e-06,-0.22213327884674072,548.0772953033447,0.001104435184970498,-0.0006098970770835876,0.0,454912,0.5283693075180054,873.0,2.7112135285278782e-05,4796,1763260604.3316784,6.711576133966446e-05,,
5.62518835067749e-07,-0.04360365867614746,548.3003408908844,0.0018685976974666119,-0.00011956319212913513,0.0,455168,0.5868173241615295,873.0,2.6958525268128142e-05,4799,1763260604.554724,0.000493934378027916,,
2.5112181901931763e-05,-0.14181280136108398,549.0081670284271,0.0009526383364573121,-0.003658352419734001,0.0,455936,0.5949947237968445,874.0,2.649769521667622e-05,4806,1763260605.26255,0.001714484766125679,,
1.1876225471496582e-05,-0.04622530937194824,549.2340416908264,0.0019944626837968826,0.0003549698740243912,0.0,456192,0.5917794108390808,874.0,2.634408519952558e-05,4809,1763260605.4884248,-0.0008063539862632751,,
3.0730850994586945e-05,0.00011074542999267578,549.5701913833618,127.15276336669922,-0.002835184335708618,0.0,456576,0.5715016722679138,874.0,2.6113671992789023e-05,4813,1763260605.8245745,-2.4753622710704803e-05,,
,,553.0548162460327,,,,460458,,,,4851,1763260609.3091993,,500.0,500.0
3.46451997756958e-07,-5.125999450683594e-05,553.1870031356812,711.975830078125,0.00010539218783378601,0.0,460544,0.5837617516517639,875.0,2.37327185459435e-05,4852,1763260609.4413862,-0.0002043936401605606,,
5.412846803665161e-06,-0.014693498611450195,553.8549983501434,0.0009264427935704589,-0.0009520389139652252,0.0,461312,0.6250335574150085,876.0,2.3271888494491577e-05,4859,1763260610.1093814,-9.933672845363617e-05,,
1.5245750546455383e-06,0.2152320146560669,554.6845891475677,0.0015408701729029417,-0.000715501606464386,0.0,462208,0.5768897533416748,876.0,2.273425525345374e-05,4868,1763260610.9389722,-8.413847535848618e-05,,
1.821480691432953e-05,-0.12762296199798584,555.3430461883545,0.000936528027523309,-0.00177808478474617,0.0,462848,0.5902547836303711,876.0,2.2350230210577138e-05,4874,1763260611.5974293,0.0014339741319417953,,
1.7249025404453278e-05,0.21992170810699463,555.6792817115784,0.001039425260387361,3.913789987564087e-05,0.0,463232,0.5535790324211121,876.0,2.2119815184851177e-05,4878,1763260611.9336648,-0.0006816582754254341,,
1.522991806268692e-05,-0.3839707374572754,556.0181956291199,0.0020414097234606743,-0.0009571313858032227,0.0,463616,0.5764651298522949,877.0,2.1889400159125216e-05,4882,1763260612.2725787,-0.0015773465856909752,,
,,559.0446374416351,,,,466958,,,,4915,1763260615.2990205,,500.0,500.0
,,559.5204939842224,,,,467458,,,,4920,1763260615.774877,,500.0,500.0
3.3853575587272644e-06,0.025225460529327393,560.6798620223999,0.0009920389857143164,3.657490015029907e-05,0.0,468736,0.6083308458328247,878.0,1.8817203454091214e-05,4932,1763260616.934245,8.55056568980217e-05,,
5.261972546577454e-07,0.05887925624847412,560.7906091213226,0.0008789252606220543,-0.00030375272035598755,0.0,468864,0.5804828405380249,879.0,1.8740400264505297e-05,4933,1763260617.0449922,0.0003000861033797264,,
,,561.269063949585,,,,469458,,,,4939,1763260617.523447,,500.0,500.0
2.905726432800293e-06,-0.02627277374267578,561.9460120201111,0.001484642387367785,5.435943603515625e-05,0.0,470144,0.5805404782295227,879.0,1.7972350178752095e-05,4946,1763260618.200395,-7.302500307559967e-05,,
1.4156103134155273e-07,-0.10468757152557373,562.6566014289856,0.0008359889034181833,-7.223337888717651e-05,0.0,470912,0.5548481941223145,879.0,1.7511520127300173e-05,4953,1763260618.9109845,4.226714372634888e-05,,
2.0870938897132874e-06,0.0684211254119873,563.1052598953247,0.001054906751960516,0.00020832009613513947,0.0,471424,0.5859452486038208,880.0,1.7204301911988296e-05,4958,1763260619.359643,-0.0005206568166613579,,
2.4652108550071716e-05,0.17326360940933228,563.5529482364655,0.0010705284075811505,-0.0017864033579826355,0.0,471936,0.5898605585098267,880.0,1.6897081877687015e-05,4963,1763260619.8073313,-0.0017932411283254623,,
6.798654794692993e-08,-0.041533708572387695,564.2601709365845,0.0016323851887136698,-0.00011449307203292847,0.0,472704,0.5714937448501587,880.0,1.6436251826235093e-05,4971,1763260620.514554,1.832190901041031e-05,,
3.954395651817322e-06,-0.04963803291320801,564.3716006278992,0.0012334019411355257,0.0003966372460126877,0.0,472832,0.5653315782546997,880.0,1.6359446817659773e-05,4972,1763260620.6259837,-0.00012854300439357758,,
,,564.8970890045166,,,,473458,,,,4978,1763260621.151472,,500.0,500.0
1.469627022743225e-06,0.14322775602340698,565.194260597229,0.0013766033807769418,8.165836334228516e-05,0.0,473728,0.5695263147354126,880.0,1.582181175763253e-05,4981,1763260621.4486437,-1.773051917552948e-05,,
1.4258548617362976e-06,-1.2874603271484375e-05,565.9053599834442,586.4447021484375,-0.00012728944420814514,0.0,474496,0.5347534418106079,881.0,1.5360983525170013e-05,4989,1763260622.159743,0.00045320671051740646,,
1.5562400221824646e-06,2.7418136596679688e-05,566.3550601005554,494.7934265136719,-0.0001314990222454071,0.0,475008,0.5744836926460266,881.0,1.5053763490868732e-05,4994,1763260622.6094432,0.00010185595601797104,,
,,567.6461641788483,,,,476458,,,,5008,1763260623.9005473,,500.0,500.0
,,568.1275775432587,,,,476958,,,,5013,1763260624.3819606,,500.0,500.0
1.6326084733009338e-06,0.13200759887695312,568.3401279449463,0.001637313049286604,0.0001233518123626709,0.0,477184,0.5581839680671692,882.0,1.3748080164077692e-05,5015,1763260624.594511,0.00024065840989351273,,
1.385807991027832e-06,-0.5153123140335083,570.5509717464447,0.0017889945302158594,5.2930787205696106e-05,0.0,479616,0.5476503372192383,883.0,1.228878682013601e-05,5039,1763260626.8053548,-9.411759674549103e-05,,
5.416572093963623e-06,-0.21645057201385498,573.5702073574066,0.0011634707916527987,-0.0009685307741165161,0.0,482944,0.4566032290458679,884.0,1.0291858416167088e-05,5071,1763260629.8245904,0.00015697255730628967,,
2.0954757928848267e-07,-2.2172927856445312e-05,577.7634522914886,415.7497863769531,4.1935592889785767e-05,0.0,487552,0.5829735994338989,885.0,7.526881745434366e-06,5117,1763260634.0178354,-0.00029129814356565475,,
4.293397068977356e-07,5.799531936645508e-05,578.2287945747375,721.1691284179688,-0.00029221922159194946,0.0,488064,0.512322723865509,886.0,7.219662165880436e-06,5122,1763260634.4831777,-0.0001869676634669304,,
3.902241587638855e-07,-2.7060508728027344e-05,578.704430103302,0.001615255489014089,8.206255733966827e-05,0.0,488576,0.5328753590583801,886.0,6.912442586326506e-06,5127,1763260634.9588132,-0.00015587825328111649,,
3.1944364309310913e-07,-0.045101046562194824,578.817859172821,0.001472098403610289,-0.00019702687859535217,0.0,488704,0.5360392928123474,886.0,6.835637577751186e-06,5128,1763260635.0722423,1.759268343448639e-06,,
,,579.891939163208,,,,489958,,,,5140,1763260636.1463223,,500.0,500.0
